food_item_id,restaurant_id,veg_nonveg,price,fooditem_name
4583,282,veg,247,"Veg Biryani"
4584,244,non-veg,289,"Mutton Rogan Josh"
4585,272,non-veg,265,"Mutton Rogan Josh"
4586,202,non-veg,156,"Fish Curry"
4587,142,veg,233,"Veg Biryani"
4588,136,non-veg,219,"Chicken 65"
4589,287,non-veg,239,"Chicken Biryani"
4590,74,veg,215,"Aloo Paratha"
4591,168,veg,289,"Paneer Tikka"
4592,247,non-veg,150,"Butter Chicken"
4593,141,non-veg,337,"Chicken 65"
4594,249,non-veg,260,"Fish Curry"
4595,101,non-veg,151,"Chicken Biryani"
4596,35,non-veg,287,"Butter Chicken"
4597,292,non-veg,315,"Chicken Biryani"
4598,277,non-veg,257,"Mutton Rogan Josh"
4599,90,veg,194,"Chole Bhature"
4600,167,non-veg,240,"Chicken 65"
4601,90,veg,204,"Paneer Tikka"
4602,135,non-veg,214,"Fish Curry"
4603,163,veg,150,"Chole Bhature"
4604,68,veg,232,"Chole Bhature"
4605,120,veg,287,"Aloo Paratha"
4606,25,non-veg,234,"Chicken 65"
4607,56,non-veg,311,"Mutton Rogan Josh"
4608,28,veg,190,"Veg Biryani"
4609,291,veg,271,"Aloo Paratha"
4610,19,veg,189,"Chole Bhature"
4611,95,non-veg,143,"Fish Curry"
4612,135,non-veg,181,"Fish Curry"
4613,185,non-veg,207,"Chicken 65"
4614,163,veg,230,"Veg Biryani"
4615,72,veg,238,"Masala Dosa"
4616,64,veg,203,"Masala Dosa"
4617,257,veg,139,"Paneer Tikka"
4618,143,veg,257,"Paneer Tikka"
4619,227,non-veg,260,"Fish Curry"
4620,249,veg,242,"Chole Bhature"
4621,77,veg,230,"Masala Dosa"
4622,97,veg,231,"Paneer Tikka"
4623,213,non-veg,270,"Chicken 65"
4624,265,veg,177,"Chole Bhature"
4625,269,non-veg,303,"Mutton Rogan Josh"
4626,106,veg,316,"Aloo Paratha"
4627,162,non-veg,190,"Fish Curry"
4628,243,veg,172,"Masala Dosa"
4629,74,non-veg,220,"Fish Curry"
4630,179,veg,204,"Aloo Paratha"
4631,205,veg,257,"Aloo Paratha"
4632,269,veg,310,"Paneer Tikka"
4633,76,non-veg,235,"Fish Curry"
4634,258,non-veg,202,"Butter Chicken"
4635,154,non-veg,146,"Butter Chicken"
4636,272,non-veg,197,"Butter Chicken"
4637,297,veg,201,"Veg Biryani"
4638,291,veg,189,"Aloo Paratha"
4639,41,veg,150,"Masala Dosa"
4640,38,non-veg,246,"Chicken Biryani"
4641,182,veg,279,"Masala Dosa"
4642,143,veg,164,"Chole Bhature"
4643,199,non-veg,254,"Butter Chicken"
4644,5,veg,325,"Aloo Paratha"
4645,256,non-veg,122,"Fish Curry"
4646,24,veg,230,"Masala Dosa"
4647,14,non-veg,254,"Butter Chicken"
4648,261,non-veg,229,"Butter Chicken"
4649,240,non-veg,247,"Chicken 65"
4650,140,veg,214,"Paneer Tikka"
4651,107,veg,219,"Masala Dosa"
4652,132,veg,302,"Veg Biryani"
4653,247,veg,286,"Paneer Tikka"
4654,281,non-veg,141,"Chicken 65"
4655,217,non-veg,284,"Fish Curry"
4656,280,veg,186,"Masala Dosa"
4657,48,veg,210,"Paneer Tikka"
4658,188,veg,173,"Aloo Paratha"
4659,11,non-veg,183,"Chicken 65"
4660,57,veg,164,"Chole Bhature"
4661,212,non-veg,285,"Chicken Biryani"
4662,96,non-veg,301,"Fish Curry"
4663,154,non-veg,295,"Fish Curry"
4664,36,veg,235,"Masala Dosa"
4665,192,non-veg,330,"Chicken 65"
4666,108,veg,192,"Paneer Tikka"
4667,81,non-veg,249,"Fish Curry"
4668,119,non-veg,240,"Mutton Rogan Josh"
4669,191,veg,206,"Paneer Tikka"
4670,294,veg,297,"Masala Dosa"
4671,285,non-veg,312,"Chicken 65"
4672,70,non-veg,234,"Butter Chicken"
4673,243,non-veg,254,"Chicken Biryani"
4674,252,veg,218,"Aloo Paratha"
4675,157,veg,196,"Paneer Tikka"
4676,89,veg,311,"Aloo Paratha"
4677,84,veg,242,"Veg Biryani"
4678,213,non-veg,173,"Chicken 65"
4679,194,non-veg,190,"Chicken 65"
4680,60,non-veg,189,"Fish Curry"
4681,177,non-veg,209,"Butter Chicken"
4682,14,veg,232,"Paneer Tikka"
4683,62,non-veg,198,"Chicken Biryani"
4684,3,veg,246,"Aloo Paratha"
4685,92,veg,205,"Paneer Tikka"
4686,68,veg,229,"Paneer Tikka"
4687,295,non-veg,210,"Mutton Rogan Josh"
4688,271,veg,252,"Chole Bhature"
4689,37,non-veg,209,"Chicken Biryani"
4690,48,non-veg,256,"Mutton Rogan Josh"
4691,135,non-veg,239,"Fish Curry"
4692,63,non-veg,183,"Butter Chicken"
4693,201,non-veg,210,"Fish Curry"
4694,264,non-veg,300,"Mutton Rogan Josh"
4695,20,veg,267,"Veg Biryani"
4696,63,non-veg,219,"Chicken Biryani"
4697,28,veg,302,"Chole Bhature"
4698,8,non-veg,234,"Butter Chicken"
4699,32,non-veg,278,"Butter Chicken"
4700,46,non-veg,269,"Chicken 65"
4701,161,non-veg,254,"Fish Curry"
4702,194,non-veg,263,"Mutton Rogan Josh"
4703,211,veg,250,"Chole Bhature"
4704,157,veg,103,"Paneer Tikka"
4705,57,veg,181,"Veg Biryani"
4706,230,non-veg,217,"Mutton Rogan Josh"
4707,9,non-veg,209,"Butter Chicken"
4708,98,veg,198,"Masala Dosa"
4709,115,non-veg,241,"Mutton Rogan Josh"
4710,73,veg,218,"Masala Dosa"
4711,23,veg,165,"Chole Bhature"
4712,242,non-veg,265,"Mutton Rogan Josh"
4713,276,non-veg,120,"Mutton Rogan Josh"
4714,26,veg,302,"Paneer Tikka"
4715,45,veg,311,"Aloo Paratha"
4716,84,non-veg,238,"Mutton Rogan Josh"
4717,111,veg,186,"Chole Bhature"
4718,147,veg,249,"Masala Dosa"
4719,116,veg,277,"Chole Bhature"
4720,180,veg,287,"Paneer Tikka"
4721,190,non-veg,242,"Fish Curry"
4722,51,veg,222,"Paneer Tikka"
4723,283,veg,175,"Masala Dosa"
4724,276,non-veg,231,"Fish Curry"
4725,275,non-veg,163,"Chicken Biryani"
4726,278,veg,257,"Masala Dosa"
4727,153,veg,299,"Aloo Paratha"
4728,91,veg,222,"Masala Dosa"
4729,166,non-veg,228,"Chicken Biryani"
4730,230,veg,331,"Masala Dosa"
4731,20,veg,246,"Paneer Tikka"
4732,99,non-veg,219,"Chicken Biryani"
4733,290,non-veg,244,"Chicken Biryani"
4734,296,veg,189,"Paneer Tikka"
4735,274,veg,244,"Veg Biryani"
4736,240,non-veg,208,"Mutton Rogan Josh"
4737,223,veg,243,"Chole Bhature"
4738,223,non-veg,270,"Chicken Biryani"
4739,197,non-veg,157,"Chicken Biryani"
4740,282,veg,194,"Paneer Tikka"
4741,247,non-veg,232,"Chicken 65"
4742,113,non-veg,263,"Chicken 65"
4743,12,non-veg,178,"Fish Curry"
4744,194,veg,167,"Paneer Tikka"
4745,257,non-veg,215,"Chicken 65"
4746,62,non-veg,283,"Fish Curry"
4747,280,non-veg,213,"Butter Chicken"
4748,141,non-veg,228,"Fish Curry"
4749,89,veg,242,"Veg Biryani"
4750,174,non-veg,260,"Chicken 65"
4751,28,veg,291,"Masala Dosa"
4752,274,veg,316,"Aloo Paratha"
4753,189,non-veg,206,"Butter Chicken"
4754,50,veg,255,"Aloo Paratha"
4755,120,non-veg,278,"Chicken 65"
4756,44,veg,233,"Veg Biryani"
4757,232,non-veg,253,"Chicken 65"
4758,148,veg,222,"Veg Biryani"
4759,71,veg,209,"Aloo Paratha"
4760,243,veg,181,"Veg Biryani"
4761,62,veg,147,"Masala Dosa"
4762,90,veg,267,"Veg Biryani"
4763,224,veg,220,"Veg Biryani"
4764,233,non-veg,176,"Chicken Biryani"
4765,258,non-veg,104,"Chicken 65"
4766,32,veg,235,"Paneer Tikka"
4767,117,veg,249,"Paneer Tikka"
4768,61,non-veg,179,"Chicken 65"
4769,131,veg,174,"Paneer Tikka"
4770,293,veg,164,"Paneer Tikka"
4771,298,veg,323,"Veg Biryani"
4772,76,non-veg,245,"Fish Curry"
4773,216,non-veg,167,"Fish Curry"
4774,266,non-veg,196,"Mutton Rogan Josh"
4775,192,veg,317,"Masala Dosa"
4776,169,non-veg,173,"Fish Curry"
4777,54,non-veg,189,"Chicken 65"
4778,95,veg,257,"Aloo Paratha"
4779,115,veg,252,"Veg Biryani"
4780,63,non-veg,277,"Chicken 65"
4781,279,veg,251,"Masala Dosa"
4782,211,veg,233,"Veg Biryani"
4783,235,non-veg,314,"Chicken Biryani"
4784,218,non-veg,233,"Fish Curry"
4785,276,non-veg,322,"Fish Curry"
4786,227,non-veg,334,"Chicken 65"
4787,252,non-veg,256,"Mutton Rogan Josh"
4788,9,veg,148,"Veg Biryani"
4789,211,veg,246,"Masala Dosa"
4790,244,veg,233,"Masala Dosa"
4791,143,non-veg,211,"Fish Curry"
4792,90,non-veg,299,"Mutton Rogan Josh"
4793,208,non-veg,220,"Mutton Rogan Josh"
4794,126,non-veg,310,"Fish Curry"
4795,2,non-veg,227,"Butter Chicken"
4796,108,veg,186,"Paneer Tikka"
4797,2,non-veg,314,"Chicken 65"
4798,287,veg,170,"Aloo Paratha"
4799,85,veg,272,"Aloo Paratha"
4800,171,non-veg,234,"Mutton Rogan Josh"
4801,29,veg,212,"Veg Biryani"
4802,225,veg,202,"Aloo Paratha"
4803,214,veg,208,"Masala Dosa"
4804,178,non-veg,276,"Butter Chicken"
4805,151,veg,330,"Aloo Paratha"
4806,159,non-veg,254,"Chicken Biryani"
4807,278,non-veg,143,"Mutton Rogan Josh"
4808,226,veg,258,"Chole Bhature"
4809,300,non-veg,183,"Butter Chicken"
4810,217,non-veg,242,"Chicken Biryani"
4811,54,non-veg,280,"Butter Chicken"
4812,234,veg,230,"Chole Bhature"
4813,195,veg,311,"Aloo Paratha"
4814,30,veg,143,"Masala Dosa"
4815,191,non-veg,172,"Mutton Rogan Josh"
4816,33,veg,189,"Aloo Paratha"
4817,238,veg,219,"Paneer Tikka"
4818,294,veg,180,"Paneer Tikka"
4819,265,veg,142,"Masala Dosa"
4820,125,veg,275,"Aloo Paratha"
4821,17,non-veg,203,"Chicken Biryani"
4822,198,veg,220,"Paneer Tikka"
4823,152,veg,280,"Veg Biryani"
4824,46,non-veg,294,"Mutton Rogan Josh"
4825,187,non-veg,156,"Fish Curry"
4826,127,veg,165,"Chole Bhature"
4827,213,non-veg,200,"Chicken 65"
4828,211,non-veg,153,"Butter Chicken"
4829,196,veg,270,"Masala Dosa"
4830,158,non-veg,115,"Fish Curry"
4831,229,non-veg,209,"Fish Curry"
4832,92,non-veg,130,"Chicken Biryani"
4833,212,non-veg,216,"Butter Chicken"
4834,237,veg,294,"Veg Biryani"
4835,219,non-veg,189,"Mutton Rogan Josh"
4836,107,non-veg,226,"Chicken Biryani"
4837,77,non-veg,280,"Fish Curry"
4838,141,veg,215,"Chole Bhature"
4839,13,veg,214,"Chole Bhature"
4840,39,non-veg,309,"Chicken Biryani"
4841,107,veg,256,"Aloo Paratha"
4842,207,non-veg,251,"Chicken Biryani"
4843,75,non-veg,114,"Chicken Biryani"
4844,154,veg,225,"Masala Dosa"
4845,121,non-veg,197,"Mutton Rogan Josh"
4846,288,veg,242,"Aloo Paratha"
4847,9,non-veg,243,"Chicken Biryani"
4848,197,veg,210,"Masala Dosa"
4849,125,non-veg,196,"Butter Chicken"
4850,69,non-veg,192,"Fish Curry"
4851,57,veg,200,"Chole Bhature"
4852,72,veg,219,"Paneer Tikka"
4853,219,veg,225,"Masala Dosa"
4854,263,veg,189,"Aloo Paratha"
4855,187,veg,185,"Veg Biryani"
4856,253,non-veg,226,"Mutton Rogan Josh"
4857,5,non-veg,224,"Chicken 65"
4858,49,non-veg,216,"Butter Chicken"
4859,122,veg,203,"Chole Bhature"
4860,128,veg,147,"Chole Bhature"
4861,192,veg,197,"Chole Bhature"
4862,279,non-veg,270,"Butter Chicken"
4863,182,veg,198,"Chole Bhature"
4864,295,non-veg,248,"Chicken Biryani"
4865,255,veg,212,"Veg Biryani"
4866,273,veg,200,"Paneer Tikka"
4867,149,non-veg,211,"Mutton Rogan Josh"
4868,50,non-veg,181,"Butter Chicken"
4869,250,veg,276,"Masala Dosa"
4870,146,non-veg,159,"Butter Chicken"
4871,112,veg,172,"Masala Dosa"
4872,222,veg,265,"Veg Biryani"
4873,202,veg,207,"Masala Dosa"
4874,54,non-veg,241,"Fish Curry"
4875,278,non-veg,145,"Mutton Rogan Josh"
4876,143,non-veg,159,"Mutton Rogan Josh"
4877,227,non-veg,196,"Fish Curry"
4878,138,veg,261,"Paneer Tikka"
4879,154,veg,270,"Veg Biryani"
4880,94,non-veg,185,"Butter Chicken"
4881,66,non-veg,274,"Fish Curry"
4882,276,veg,288,"Chole Bhature"
4883,61,non-veg,218,"Fish Curry"
4884,282,non-veg,207,"Mutton Rogan Josh"
4885,253,veg,230,"Aloo Paratha"
4886,165,non-veg,325,"Chicken Biryani"
4887,217,veg,201,"Chole Bhature"
4888,54,non-veg,129,"Butter Chicken"
4889,154,veg,187,"Veg Biryani"
4890,133,non-veg,339,"Chicken 65"
4891,85,non-veg,165,"Chicken 65"
4892,220,veg,182,"Chole Bhature"
4893,3,non-veg,204,"Mutton Rogan Josh"
4894,27,veg,127,"Aloo Paratha"
4895,243,veg,210,"Aloo Paratha"
4896,88,veg,238,"Aloo Paratha"
4897,183,veg,170,"Paneer Tikka"
4898,74,veg,252,"Chole Bhature"
4899,252,veg,146,"Masala Dosa"
4900,251,veg,210,"Aloo Paratha"
4901,86,non-veg,105,"Chicken Biryani"
4902,86,veg,210,"Veg Biryani"
4903,185,non-veg,264,"Chicken 65"
4904,171,non-veg,231,"Butter Chicken"
4905,18,veg,250,"Masala Dosa"
4906,154,veg,219,"Aloo Paratha"
4907,243,veg,252,"Paneer Tikka"
4908,274,veg,201,"Veg Biryani"
4909,26,non-veg,178,"Chicken 65"
4910,151,non-veg,294,"Chicken Biryani"
4911,288,non-veg,132,"Chicken 65"
4912,278,non-veg,166,"Chicken Biryani"
4913,96,veg,251,"Aloo Paratha"
4914,24,veg,290,"Aloo Paratha"
4915,149,non-veg,226,"Chicken Biryani"
4916,57,non-veg,229,"Chicken 65"
4917,121,non-veg,334,"Fish Curry"
4918,251,veg,204,"Veg Biryani"
4919,11,veg,249,"Masala Dosa"
4920,260,non-veg,240,"Chicken 65"
4921,138,veg,285,"Masala Dosa"
4922,277,non-veg,194,"Mutton Rogan Josh"
4923,160,veg,274,"Aloo Paratha"
4924,166,non-veg,277,"Chicken Biryani"
4925,225,non-veg,224,"Chicken Biryani"
4926,46,veg,222,"Paneer Tikka"
4927,97,veg,261,"Veg Biryani"
4928,179,veg,300,"Paneer Tikka"
4929,92,veg,187,"Chole Bhature"
4930,45,non-veg,279,"Fish Curry"
4931,216,veg,253,"Paneer Tikka"
4932,114,non-veg,176,"Chicken Biryani"
4933,33,non-veg,147,"Fish Curry"
4934,58,non-veg,161,"Chicken 65"
4935,76,non-veg,270,"Fish Curry"
4936,61,non-veg,229,"Butter Chicken"
4937,200,non-veg,200,"Fish Curry"
4938,143,veg,242,"Paneer Tikka"
4939,136,veg,212,"Paneer Tikka"
4940,291,veg,232,"Paneer Tikka"
4941,3,non-veg,213,"Butter Chicken"
4942,93,non-veg,170,"Fish Curry"
4943,197,non-veg,297,"Fish Curry"
4944,42,veg,290,"Aloo Paratha"
4945,170,non-veg,185,"Chicken Biryani"
4946,178,non-veg,161,"Butter Chicken"
4947,110,non-veg,242,"Fish Curry"
4948,274,veg,205,"Paneer Tikka"
4949,26,veg,229,"Aloo Paratha"
4950,18,veg,258,"Veg Biryani"
4951,206,veg,223,"Aloo Paratha"
4952,97,veg,270,"Paneer Tikka"
4953,87,non-veg,140,"Mutton Rogan Josh"
4954,122,veg,144,"Veg Biryani"
4955,173,veg,140,"Veg Biryani"
4956,265,veg,262,"Paneer Tikka"
4957,57,veg,226,"Aloo Paratha"
4958,193,non-veg,185,"Chicken Biryani"
4959,84,veg,232,"Aloo Paratha"
4960,111,non-veg,243,"Fish Curry"
4961,182,non-veg,173,"Chicken 65"
4962,44,non-veg,234,"Mutton Rogan Josh"
4963,132,veg,335,"Chole Bhature"
4964,262,veg,303,"Masala Dosa"
4965,265,veg,256,"Paneer Tikka"
4966,123,veg,228,"Paneer Tikka"
4967,21,veg,192,"Paneer Tikka"
4968,238,non-veg,175,"Butter Chicken"
4969,168,non-veg,198,"Chicken 65"
4970,44,veg,306,"Masala Dosa"
4971,238,non-veg,304,"Chicken Biryani"
4972,49,veg,232,"Veg Biryani"
4973,160,veg,268,"Chole Bhature"
4974,223,veg,167,"Paneer Tikka"
4975,177,non-veg,267,"Mutton Rogan Josh"
4976,48,veg,208,"Chole Bhature"
4977,180,non-veg,262,"Mutton Rogan Josh"
4978,45,non-veg,136,"Chicken Biryani"
4979,35,non-veg,193,"Chicken Biryani"
4980,172,non-veg,247,"Fish Curry"
4981,88,non-veg,234,"Butter Chicken"
4982,216,non-veg,286,"Butter Chicken"
4983,112,veg,318,"Veg Biryani"
4984,200,non-veg,183,"Mutton Rogan Josh"
4985,132,non-veg,162,"Butter Chicken"
4986,54,non-veg,301,"Mutton Rogan Josh"
4987,5,non-veg,216,"Fish Curry"
4988,53,veg,161,"Chole Bhature"
4989,243,non-veg,240,"Chicken 65"
4990,115,non-veg,293,"Chicken Biryani"
4991,262,veg,207,"Paneer Tikka"
4992,75,non-veg,304,"Chicken Biryani"
4993,213,veg,267,"Masala Dosa"
4994,184,veg,121,"Veg Biryani"
4995,237,non-veg,315,"Butter Chicken"
4996,176,non-veg,160,"Chicken 65"
4997,66,non-veg,209,"Chicken Biryani"
4998,134,veg,218,"Veg Biryani"
4999,43,veg,158,"Masala Dosa"
5000,30,veg,198,"Masala Dosa"
