order_id,order_time,delivery_time,app_session_id,delivery_agent_id,restaurant_id,primary_product_id,delivery_fee_paid,payment_mode,sales_quantity,total_price,delivery_flag,order_day,order_month,order_year,min_time_delivery,order_hour,weekday(order_time)
4579,"2025-05-26 03:31:05","2025-05-26 04:05:05",11927,1914,98,3244,0,Wallet,3,665,Complimentary,26,5,2025,34,3,0
4580,"2024-10-20 21:08:31","2024-10-20 22:21:31",19209,1834,184,3126,0,Card,5,1112,Complimentary,20,10,2024,73,21,6
4581,"2024-09-29 20:51:28","2024-09-29 22:16:28",6922,1347,28,4608,0,Cash,4,874,Complimentary,29,9,2024,85,20,6
4582,"2025-05-18 07:44:51","2025-05-18 08:13:51",13634,1670,68,3576,0,UPI,3,776,Complimentary,18,5,2025,29,7,6
4583,"2025-05-20 16:47:55","2025-05-20 17:39:55",10447,1034,240,2107,28,Cash,4,620,Paid,20,5,2025,52,16,1
4584,"2025-01-28 06:11:26","2025-01-28 06:57:26",14906,1734,36,4162,34,Cash,1,195,Paid,28,1,2025,46,6,1
4585,"2025-04-09 10:04:41","2025-04-09 11:26:41",8984,1663,251,4918,0,Cash,4,881,Complimentary,9,4,2025,82,10,2
4586,"2024-11-20 03:48:01","2024-11-20 04:35:01",12319,1770,81,735,58,Wallet,4,1030,Paid,20,11,2024,47,3,2
4587,"2024-10-21 16:01:28","2024-10-21 16:37:28",17408,1518,71,1307,47,Wallet,2,522,Paid,21,10,2024,36,16,0
4588,"2024-10-30 15:26:12","2024-10-30 16:32:12",5735,1648,188,4658,59,Cash,5,1069,Paid,30,10,2024,66,15,2
4589,"2024-09-19 15:32:50","2024-09-19 16:47:50",7865,1497,255,1654,0,Cash,5,1139,Complimentary,19,9,2024,75,15,3
4590,"2024-07-08 09:08:33","2024-07-08 09:52:33",12993,1241,186,3625,36,UPI,1,252,Paid,8,7,2024,44,9,0
4591,"2024-10-12 00:03:28","2024-10-12 01:17:28",19800,1442,290,2537,49,Wallet,1,176,Paid,12,10,2024,74,0,5
4592,"2024-12-01 04:30:42","2024-12-01 05:37:42",716,1663,61,2819,23,Card,4,845,Paid,1,12,2024,67,4,6
4593,"2025-03-27 22:17:08","2025-03-27 23:21:08",12257,1141,149,1638,0,Cash,2,437,Complimentary,27,3,2025,64,22,3
4594,"2025-03-01 11:27:19","2025-03-01 12:28:19",7944,1910,121,3773,59,Card,4,1099,Paid,1,3,2025,61,11,5
4595,"2025-04-05 00:58:32","2025-04-05 01:22:32",19552,1636,24,4646,34,Wallet,4,766,Paid,5,4,2025,24,0,5
4596,"2024-08-18 16:08:44","2024-08-18 16:42:44",3975,1143,86,1185,37,UPI,4,839,Paid,18,8,2024,34,16,6
4597,"2025-05-27 04:46:41","2025-05-27 06:16:41",16338,1284,87,3479,0,UPI,5,1030,Complimentary,27,5,2025,90,4,1
4598,"2025-02-25 22:18:59","2025-02-25 23:31:59",10756,1867,189,4753,52,UPI,4,935,Paid,25,2,2025,73,22,1
4599,"2024-09-13 06:16:08","2024-09-13 07:07:08",844,1560,296,4546,40,Card,1,174,Paid,13,9,2024,51,6,4
4600,"2024-10-23 12:47:13","2024-10-23 13:27:13",12457,1750,158,2766,21,UPI,4,931,Paid,23,10,2024,40,12,2
4601,"2024-09-19 16:45:07","2024-09-19 18:00:07",162,1531,141,4748,47,Card,3,724,Paid,19,9,2024,75,16,3
4602,"2024-10-31 15:43:35","2024-10-31 16:35:35",19335,1360,210,367,22,Wallet,1,264,Paid,31,10,2024,52,15,3
4603,"2024-10-02 23:17:16","2024-10-02 23:40:16",18574,1802,13,2303,52,UPI,2,400,Paid,2,10,2024,23,23,2
4604,"2024-11-23 16:40:01","2024-11-23 17:48:01",2916,1121,168,2403,0,Card,5,1283,Complimentary,23,11,2024,68,16,5
4605,"2025-04-09 19:54:06","2025-04-09 21:05:06",15276,1704,164,1192,0,Cash,5,986,Complimentary,9,4,2025,71,19,2
4606,"2024-12-14 04:44:49","2024-12-14 05:12:49",14476,1976,83,4521,25,Wallet,1,202,Paid,14,12,2024,28,4,5
4607,"2025-05-22 23:15:52","2025-05-22 23:50:52",11698,1020,66,165,54,Cash,1,149,Paid,22,5,2025,35,23,3
4608,"2025-01-27 04:12:16","2025-01-27 05:05:16",6668,1991,290,1260,0,UPI,4,756,Complimentary,27,1,2025,53,4,0
4609,"2024-09-02 09:29:26","2024-09-02 09:53:26",15790,1767,19,3753,27,Cash,5,1054,Paid,2,9,2024,24,9,0
4610,"2025-05-07 22:37:58","2025-05-07 23:11:58",3410,1673,54,3071,0,Card,4,879,Complimentary,7,5,2025,34,22,2
4611,"2025-06-10 12:58:53","2025-06-10 13:22:53",786,1203,97,4341,52,Wallet,1,190,Paid,10,6,2025,24,12,1
4612,"2024-09-14 07:32:08","2024-09-14 09:01:08",19827,1700,164,326,55,Wallet,3,642,Paid,14,9,2024,89,7,5
4613,"2025-02-18 16:22:20","2025-02-18 17:12:20",16902,1969,10,2423,40,UPI,3,713,Paid,18,2,2025,50,16,1
4614,"2024-08-11 07:43:33","2024-08-11 08:32:33",160,1722,295,728,35,Card,4,984,Paid,11,8,2024,49,7,6
4615,"2024-10-16 12:13:42","2024-10-16 12:39:42",17915,1196,8,3287,57,Wallet,5,1166,Paid,16,10,2024,26,12,2
4616,"2024-10-05 19:00:46","2024-10-05 19:51:46",8718,1002,147,4718,0,UPI,3,611,Complimentary,5,10,2024,51,19,5
4617,"2025-05-02 04:22:41","2025-05-02 05:11:41",5706,1434,34,598,44,UPI,3,739,Paid,2,5,2025,49,4,4
4618,"2025-02-05 19:42:10","2025-02-05 20:12:10",18021,1321,215,1189,57,Cash,3,846,Paid,5,2,2025,30,19,2
4619,"2024-08-29 06:40:50","2024-08-29 08:02:50",863,1504,162,2047,42,Wallet,5,1380,Paid,29,8,2024,82,6,3
4620,"2024-12-01 21:26:53","2024-12-01 22:49:53",9684,1667,187,3585,0,Card,2,401,Complimentary,1,12,2024,83,21,6
4621,"2024-09-03 01:09:54","2024-09-03 01:47:54",7697,1348,96,3900,41,UPI,2,428,Paid,3,9,2024,38,1,1
4622,"2024-12-05 23:39:46","2024-12-06 01:01:46",18602,1971,142,516,38,Cash,1,270,Paid,5,12,2024,82,23,3
4623,"2025-01-03 15:50:20","2025-01-03 16:25:20",17672,1382,160,1186,58,UPI,2,531,Paid,3,1,2025,35,15,4
4624,"2025-05-10 11:55:23","2025-05-10 13:15:23",1230,1637,249,2219,53,Wallet,5,1239,Paid,10,5,2025,80,11,5
4625,"2024-07-01 23:59:54","2024-07-02 01:06:54",5673,1390,43,4458,20,Wallet,3,640,Paid,1,7,2024,67,23,0
4626,"2025-03-27 13:05:48","2025-03-27 14:02:48",2216,1786,127,1212,38,Cash,4,758,Paid,27,3,2025,57,13,3
4627,"2025-05-05 02:25:43","2025-05-05 03:11:43",19070,1067,78,2360,56,Cash,2,376,Paid,5,5,2025,46,2,0
4628,"2025-02-21 12:01:52","2025-02-21 13:30:52",7134,1064,15,716,24,UPI,2,377,Paid,21,2,2025,89,12,4
4629,"2025-04-26 08:57:46","2025-04-26 10:18:46",8499,1396,115,4779,20,UPI,3,646,Paid,26,4,2025,81,8,5
4630,"2025-06-21 16:15:20","2025-06-21 16:51:20",5761,1132,250,1184,56,Cash,3,609,Paid,21,6,2025,36,16,5
4631,"2025-06-04 19:25:58","2025-06-04 20:01:58",19533,1273,73,4448,0,UPI,2,452,Complimentary,4,6,2025,36,19,2
4632,"2025-01-09 18:18:56","2025-01-09 19:22:56",3582,1428,300,4442,54,Wallet,3,678,Paid,9,1,2025,64,18,3
4633,"2024-12-01 01:45:49","2024-12-01 02:29:49",3627,1250,261,1242,27,Card,1,297,Paid,1,12,2024,44,1,6
4634,"2024-09-02 03:57:34","2024-09-02 04:45:34",12430,1805,175,911,34,UPI,5,1065,Paid,2,9,2024,48,3,0
4635,"2024-10-18 17:05:40","2024-10-18 17:44:40",18555,1878,154,3081,55,UPI,3,603,Paid,18,10,2024,39,17,4
4636,"2025-05-02 22:27:13","2025-05-02 23:24:13",14662,1038,16,1206,38,UPI,1,283,Paid,2,5,2025,57,22,4
4637,"2024-12-21 08:49:52","2024-12-21 10:06:52",11433,1729,164,2754,55,Card,4,780,Paid,21,12,2024,77,8,5
4638,"2024-07-11 09:18:11","2024-07-11 10:42:11",17033,1620,55,4306,30,Cash,2,428,Paid,11,7,2024,84,9,3
4639,"2024-09-28 17:42:55","2024-09-28 19:02:55",6128,1186,47,4327,44,Cash,3,670,Paid,28,9,2024,80,17,5
4640,"2024-12-07 08:17:48","2024-12-07 09:36:48",19093,1466,288,3215,43,Wallet,4,940,Paid,7,12,2024,79,8,5
4641,"2024-12-15 15:17:13","2024-12-15 16:41:13",11384,1595,120,1649,54,Wallet,1,265,Paid,15,12,2024,84,15,6
4642,"2025-01-25 07:23:06","2025-01-25 08:52:06",9182,1407,138,2646,29,Wallet,5,1272,Paid,25,1,2025,89,7,5
4643,"2025-05-09 12:08:30","2025-05-09 13:28:30",13797,1969,112,4186,42,UPI,3,823,Paid,9,5,2025,80,12,4
4644,"2025-03-30 19:45:58","2025-03-30 20:52:58",7278,1008,265,969,28,Card,2,345,Paid,30,3,2025,67,19,6
4645,"2024-11-02 08:13:55","2024-11-02 09:27:55",7233,1412,7,2791,60,Wallet,3,601,Paid,2,11,2024,74,8,5
4646,"2024-10-21 21:16:43","2024-10-21 22:36:43",5360,1482,246,3448,0,Wallet,2,304,Complimentary,21,10,2024,80,21,0
4647,"2024-07-05 16:09:09","2024-07-05 16:41:09",2897,1618,166,2538,35,UPI,4,694,Paid,5,7,2024,32,16,4
4648,"2025-06-17 07:20:46","2025-06-17 08:33:46",8311,1205,73,174,53,Card,1,175,Paid,17,6,2025,73,7,1
4649,"2024-11-21 20:22:53","2024-11-21 20:49:53",740,1448,75,2229,26,UPI,3,873,Paid,21,11,2024,27,20,3
4650,"2025-02-05 06:21:14","2025-02-05 07:35:14",8938,1214,11,2786,0,UPI,3,632,Complimentary,5,2,2025,74,6,2
4651,"2024-08-23 21:42:05","2024-08-23 22:44:05",4889,1298,23,3526,50,Wallet,1,250,Paid,23,8,2024,62,21,4
4652,"2024-08-31 23:13:13","2024-08-31 23:51:13",4794,1921,131,1159,29,Cash,5,978,Paid,31,8,2024,38,23,5
4653,"2024-09-14 04:22:57","2024-09-14 05:06:57",19415,1936,298,1614,21,Wallet,3,557,Paid,14,9,2024,44,4,5
4654,"2024-08-18 06:21:47","2024-08-18 06:45:47",1325,1575,235,527,39,Wallet,1,212,Paid,18,8,2024,24,6,6
4655,"2024-12-07 15:16:43","2024-12-07 16:19:43",9397,1927,182,2728,44,Cash,3,862,Paid,7,12,2024,63,15,5
4656,"2025-05-09 05:05:49","2025-05-09 06:30:49",11791,1397,182,4641,39,Card,3,841,Paid,9,5,2025,85,5,4
4657,"2025-01-14 03:36:56","2025-01-14 05:06:56",14120,1953,53,4988,23,Cash,4,756,Paid,14,1,2025,90,3,1
4658,"2025-03-30 05:09:51","2025-03-30 06:29:51",8372,1722,254,4048,42,Wallet,4,990,Paid,30,3,2025,80,5,6
4659,"2025-02-09 14:06:20","2025-02-09 15:30:20",2694,1128,132,519,27,UPI,4,724,Paid,9,2,2025,84,14,6
4660,"2024-12-04 01:42:07","2024-12-04 02:26:07",5228,1468,76,2789,0,Wallet,4,986,Complimentary,4,12,2024,44,1,2
4661,"2024-07-26 23:32:00","2024-07-27 00:39:00",17297,1028,43,4458,45,Wallet,5,1236,Paid,26,7,2024,67,23,4
4662,"2024-08-29 03:11:02","2024-08-29 03:59:02",4488,1091,63,1524,52,Cash,1,111,Paid,29,8,2024,48,3,3
4663,"2024-11-20 06:05:54","2024-11-20 06:35:54",15730,1207,106,172,25,Card,2,399,Paid,20,11,2024,30,6,2
4664,"2025-01-02 14:29:14","2025-01-02 15:20:14",18284,1780,178,2785,55,UPI,1,231,Paid,2,1,2025,51,14,3
4665,"2024-12-22 21:26:18","2024-12-22 22:18:18",13943,1554,149,4201,0,UPI,2,445,Complimentary,22,12,2024,52,21,6
4666,"2025-02-07 21:57:06","2025-02-07 22:51:06",5623,1606,294,3464,52,Cash,2,430,Paid,7,2,2025,54,21,4
4667,"2024-08-09 10:27:19","2024-08-09 11:18:19",19788,1496,213,4678,34,Card,2,454,Paid,9,8,2024,51,10,4
4668,"2025-05-01 19:15:54","2025-05-01 19:38:54",1181,1070,75,3657,32,UPI,2,423,Paid,1,5,2025,23,19,3
4669,"2025-06-10 07:43:11","2025-06-10 08:18:11",8799,1547,278,2267,35,Card,4,920,Paid,10,6,2025,35,7,1
4670,"2024-10-26 08:31:50","2024-10-26 09:20:50",13473,1457,209,2501,0,Wallet,5,869,Complimentary,26,10,2024,49,8,5
4671,"2025-01-21 15:46:17","2025-01-21 17:04:17",1188,1792,162,4087,0,Cash,2,401,Complimentary,21,1,2025,78,15,1
4672,"2024-07-21 21:41:25","2024-07-21 22:57:25",18982,1510,205,660,55,Wallet,3,697,Paid,21,7,2024,76,21,6
4673,"2025-01-26 11:06:18","2025-01-26 12:29:18",17441,1059,10,4381,0,Cash,5,1308,Complimentary,26,1,2025,83,11,6
4674,"2025-03-14 19:14:55","2025-03-14 20:44:55",17544,1693,181,2927,0,Card,2,427,Complimentary,14,3,2025,90,19,4
4675,"2024-11-23 06:52:57","2024-11-23 07:59:57",3821,1460,113,4523,37,UPI,4,804,Paid,23,11,2024,67,6,5
4676,"2024-12-06 13:03:13","2024-12-06 14:18:13",9125,1334,26,131,0,Wallet,2,389,Complimentary,6,12,2024,75,13,4
4677,"2024-10-02 12:48:26","2024-10-02 14:14:26",2257,1994,52,1726,44,Wallet,3,413,Paid,2,10,2024,86,12,2
4678,"2024-07-07 08:24:47","2024-07-07 09:50:47",12236,2000,30,1891,41,Cash,1,199,Paid,7,7,2024,86,8,6
4679,"2025-02-24 03:18:13","2025-02-24 04:04:13",3239,1565,171,476,43,Wallet,5,1200,Paid,24,2,2025,46,3,0
4680,"2024-12-01 11:34:59","2024-12-01 12:50:59",6443,1543,170,2519,30,Cash,5,972,Paid,1,12,2024,76,11,6
4681,"2024-12-13 09:22:07","2024-12-13 10:37:07",11832,1545,21,276,36,UPI,3,466,Paid,13,12,2024,75,9,4
4682,"2024-09-01 19:03:19","2024-09-01 20:00:19",15379,1078,296,953,41,Cash,3,775,Paid,1,9,2024,57,19,6
4683,"2024-11-05 19:46:56","2024-11-05 20:21:56",7680,1397,51,2209,38,Card,3,605,Paid,5,11,2024,35,19,1
4684,"2024-09-11 20:22:41","2024-09-11 21:42:41",3132,1770,146,4870,36,Card,5,1205,Paid,11,9,2024,80,20,2
4685,"2025-05-09 21:37:53","2025-05-09 22:34:53",1978,1712,212,4661,29,Cash,3,777,Paid,9,5,2025,57,21,4
4686,"2024-09-01 10:13:16","2024-09-01 11:24:16",4324,1573,255,1,22,UPI,2,404,Paid,1,9,2024,71,10,6
4687,"2025-03-23 06:00:54","2025-03-23 07:01:54",16629,1274,153,2999,0,Wallet,2,446,Complimentary,23,3,2025,61,6,6
4688,"2024-07-02 14:05:41","2024-07-02 15:23:41",15626,1805,120,1420,48,Card,2,593,Paid,2,7,2024,78,14,1
4689,"2024-11-26 15:06:30","2024-11-26 16:30:30",5172,1959,263,2488,58,Cash,2,324,Paid,26,11,2024,84,15,1
4690,"2024-10-15 11:28:48","2024-10-15 12:03:48",17267,1114,216,1270,50,UPI,2,377,Paid,15,10,2024,35,11,1
4691,"2024-10-11 04:40:37","2024-10-11 05:43:37",8536,1660,212,4491,32,UPI,4,896,Paid,11,10,2024,63,4,4
4692,"2025-05-13 01:11:21","2025-05-13 02:01:21",12139,1457,35,4979,29,Cash,5,1150,Paid,13,5,2025,50,1,1
4693,"2025-01-23 15:10:26","2025-01-23 16:17:26",10790,1803,55,1545,0,UPI,4,872,Complimentary,23,1,2025,67,15,3
4694,"2025-03-18 06:15:18","2025-03-18 06:42:18",9566,1305,43,809,50,Cash,1,241,Paid,18,3,2025,27,6,1
4695,"2025-01-11 16:16:36","2025-01-11 16:46:36",16014,1533,195,3202,54,Cash,3,779,Paid,11,1,2025,30,16,5
4696,"2024-09-25 16:07:00","2024-09-25 17:11:00",9361,1026,126,382,29,UPI,4,924,Paid,25,9,2024,64,16,2
4697,"2025-02-20 09:34:41","2025-02-20 11:00:41",9972,1074,187,4130,46,UPI,5,1225,Paid,20,2,2025,86,9,3
4698,"2024-12-04 06:31:33","2024-12-04 07:27:33",10223,1745,56,2416,49,Card,5,1000,Paid,4,12,2024,56,6,2
4699,"2024-10-23 02:46:55","2024-10-23 03:49:55",6818,1835,260,1818,56,Wallet,1,260,Paid,23,10,2024,63,2,2
4700,"2024-12-13 09:55:02","2024-12-13 11:18:02",15223,1915,230,1448,47,Card,4,916,Paid,13,12,2024,83,9,4
4701,"2025-02-08 01:37:17","2025-02-08 03:06:17",15710,1453,166,4128,0,Card,3,510,Complimentary,8,2,2025,89,1,5
4702,"2025-01-01 19:53:28","2025-01-01 20:19:28",4432,1011,176,592,26,Wallet,3,659,Paid,1,1,2025,26,19,2
4703,"2025-04-23 17:38:51","2025-04-23 18:54:51",14354,1108,214,820,38,Wallet,3,703,Paid,23,4,2025,76,17,2
4704,"2025-05-22 00:43:44","2025-05-22 02:10:44",14829,1189,218,4083,41,Wallet,4,838,Paid,22,5,2025,87,0,3
4705,"2024-12-06 02:51:57","2024-12-06 03:59:57",14291,1114,59,2995,31,UPI,1,185,Paid,6,12,2024,68,2,4
4706,"2024-09-28 00:15:58","2024-09-28 01:05:58",10466,1489,149,3975,0,Wallet,2,396,Complimentary,28,9,2024,50,0,5
4707,"2024-10-02 18:03:54","2024-10-02 19:17:54",12452,1701,293,4770,46,UPI,1,164,Paid,2,10,2024,74,18,2
4708,"2025-01-21 00:06:38","2025-01-21 01:19:38",7470,1917,35,1217,58,Wallet,5,1027,Paid,21,1,2025,73,0,1
4709,"2024-10-05 04:43:40","2024-10-05 05:22:40",18861,1890,156,2935,52,Card,5,1252,Paid,5,10,2024,39,4,5
4710,"2025-03-15 04:57:53","2025-03-15 05:53:53",19146,1887,209,2445,25,Card,4,975,Paid,15,3,2025,56,4,5
4711,"2024-12-22 19:15:03","2024-12-22 19:55:03",19208,1446,213,1936,59,Cash,2,401,Paid,22,12,2024,40,19,6
4712,"2025-03-25 12:18:46","2025-03-25 13:48:46",18426,1932,204,3261,40,Card,4,812,Paid,25,3,2025,90,12,1
4713,"2025-01-26 03:07:07","2025-01-26 03:56:07",14392,1900,24,477,53,Wallet,3,606,Paid,26,1,2025,49,3,6
4714,"2024-11-13 05:11:30","2024-11-13 06:29:30",2579,1931,112,3989,22,UPI,4,846,Paid,13,11,2024,78,5,2
4715,"2025-05-05 23:18:58","2025-05-06 00:26:58",4435,1234,52,3817,29,Wallet,5,1255,Paid,5,5,2025,68,23,0
4716,"2024-11-28 02:56:26","2024-11-28 03:39:26",3908,1051,150,1085,0,Wallet,4,836,Complimentary,28,11,2024,43,2,3
4717,"2025-04-26 23:11:23","2025-04-27 00:28:23",19410,1043,56,840,53,UPI,5,1238,Paid,26,4,2025,77,23,5
4718,"2024-12-15 22:02:48","2024-12-15 22:57:48",8389,1358,188,4579,57,Card,5,1071,Paid,15,12,2024,55,22,6
4719,"2025-01-29 03:48:46","2025-01-29 05:15:46",7088,1708,284,1450,22,Wallet,4,896,Paid,29,1,2025,87,3,2
4720,"2024-11-27 12:19:40","2024-11-27 13:15:40",3095,1059,163,4614,0,UPI,3,701,Complimentary,27,11,2024,56,12,2
4721,"2025-06-14 17:45:50","2025-06-14 19:09:50",15539,1540,71,4357,0,Cash,4,988,Complimentary,14,6,2025,84,17,5
4722,"2024-09-06 18:09:45","2024-09-06 18:58:45",2771,1089,112,3989,38,Cash,4,946,Paid,6,9,2024,49,18,4
4723,"2024-12-14 11:03:37","2024-12-14 12:10:37",11890,1471,31,2678,36,Cash,3,708,Paid,14,12,2024,67,11,5
4724,"2025-06-17 06:52:45","2025-06-17 07:51:45",19837,1313,204,1250,51,Card,1,203,Paid,17,6,2025,59,6,1
4725,"2024-07-27 22:24:02","2024-07-27 23:46:02",5781,1802,202,4586,26,Card,3,506,Paid,27,7,2024,82,22,5
4726,"2024-09-09 04:12:31","2024-09-09 05:04:31",10630,1040,263,1190,55,Wallet,1,239,Paid,9,9,2024,52,4,0
4727,"2025-01-19 02:28:17","2025-01-19 03:34:17",10872,1159,54,3570,41,Wallet,4,841,Paid,19,1,2025,66,2,6
4728,"2025-04-01 14:35:02","2025-04-01 15:48:02",18855,1567,106,172,24,Cash,4,742,Paid,1,4,2025,73,14,1
4729,"2025-03-18 02:16:37","2025-03-18 03:39:37",18243,1315,150,1869,44,UPI,5,1281,Paid,18,3,2025,83,2,1
4730,"2025-04-01 10:49:03","2025-04-01 11:32:03",8823,1918,298,1594,31,UPI,1,131,Paid,1,4,2025,43,10,1
4731,"2025-02-02 13:38:01","2025-02-02 14:14:01",15183,1726,241,339,58,Cash,4,842,Paid,2,2,2025,36,13,6
4732,"2024-09-02 23:58:16","2024-09-03 00:25:16",17993,1602,117,180,0,Cash,3,651,Complimentary,2,9,2024,27,23,0
4733,"2024-10-17 05:15:47","2024-10-17 06:32:47",641,1686,151,1643,42,Wallet,5,1079,Paid,17,10,2024,77,5,3
4734,"2025-06-15 10:57:21","2025-06-15 11:26:21",11611,1370,260,3965,58,UPI,4,924,Paid,15,6,2025,29,10,6
4735,"2024-08-22 12:19:37","2024-08-22 13:08:37",11361,1835,239,4015,29,Wallet,2,379,Paid,22,8,2024,49,12,3
4736,"2024-09-23 16:24:48","2024-09-23 16:46:48",13155,1156,27,4506,0,Cash,4,765,Complimentary,23,9,2024,22,16,0
4737,"2025-04-04 22:52:20","2025-04-04 23:55:20",12333,1232,44,3651,39,Wallet,4,1095,Paid,4,4,2025,63,22,4
4738,"2024-12-12 08:42:44","2024-12-12 09:12:44",14698,1769,58,3869,53,Card,3,888,Paid,12,12,2024,30,8,3
4739,"2025-01-18 20:02:36","2025-01-18 21:27:36",17380,1782,264,1055,42,Card,1,273,Paid,18,1,2025,85,20,5
4740,"2025-05-25 13:29:08","2025-05-25 13:56:08",17101,1701,40,66,39,Card,1,197,Paid,25,5,2025,27,13,6
4741,"2025-06-11 16:31:09","2025-06-11 17:13:09",12715,1957,283,4723,0,Card,5,981,Complimentary,11,6,2025,42,16,2
4742,"2025-02-22 18:36:30","2025-02-22 19:15:30",19930,1852,87,3627,29,Wallet,2,546,Paid,22,2,2025,39,18,5
4743,"2024-10-23 20:43:18","2024-10-23 21:56:18",17037,1169,233,1695,51,Cash,4,892,Paid,23,10,2024,73,20,2
4744,"2025-05-31 12:00:09","2025-05-31 12:29:09",16308,1076,268,2140,24,Wallet,4,718,Paid,31,5,2025,29,12,5
4745,"2025-03-27 22:00:33","2025-03-27 23:11:33",10897,1725,199,4643,59,Cash,2,471,Paid,27,3,2025,71,22,3
4746,"2025-04-24 20:31:09","2025-04-24 20:55:09",17249,1900,113,2587,35,UPI,2,516,Paid,24,4,2025,24,20,3
4747,"2024-10-06 14:07:56","2024-10-06 15:24:56",5418,1230,17,2367,22,Card,4,901,Paid,6,10,2024,77,14,6
4748,"2025-06-28 10:44:46","2025-06-28 11:53:46",7362,1277,20,1235,41,UPI,3,681,Paid,28,6,2025,69,10,5
4749,"2024-12-23 20:52:02","2024-12-23 21:51:02",17338,1624,56,2564,30,Cash,4,771,Paid,23,12,2024,59,20,0
4750,"2025-01-21 08:04:18","2025-01-21 09:05:18",8449,1753,271,4358,39,Cash,1,267,Paid,21,1,2025,61,8,1
4751,"2024-08-27 01:34:16","2024-08-27 02:53:16",13578,1742,275,515,45,Wallet,4,909,Paid,27,8,2024,79,1,1
4752,"2025-05-17 21:55:21","2025-05-17 22:58:21",340,1097,167,3044,60,Wallet,4,796,Paid,17,5,2025,63,21,5
4753,"2025-05-09 23:17:17","2025-05-10 00:33:17",4424,1210,250,3073,35,Wallet,3,777,Paid,9,5,2025,76,23,4
4754,"2025-02-05 00:11:52","2025-02-05 01:33:52",19121,1109,115,3670,58,UPI,2,561,Paid,5,2,2025,82,0,2
4755,"2025-02-16 12:05:53","2025-02-16 13:24:53",16378,1479,300,2064,0,UPI,3,493,Complimentary,16,2,2025,79,12,6
4756,"2025-01-24 10:08:33","2025-01-24 11:08:33",3763,1985,227,698,25,Card,3,677,Paid,24,1,2025,60,10,4
4757,"2024-08-24 14:10:00","2024-08-24 14:40:00",1790,1748,43,1919,0,UPI,3,606,Complimentary,24,8,2024,30,14,5
4758,"2025-06-01 14:55:30","2025-06-01 15:33:30",18031,1335,209,2711,48,UPI,2,342,Paid,1,6,2025,38,14,6
4759,"2025-01-24 05:29:12","2025-01-24 06:45:12",8687,1881,243,2813,28,Wallet,4,683,Paid,24,1,2025,76,5,4
4760,"2025-01-31 07:47:32","2025-01-31 09:06:32",2226,1016,41,3473,37,Card,2,450,Paid,31,1,2025,79,7,4
4761,"2024-10-10 15:59:40","2024-10-10 17:03:40",12146,1020,33,2136,43,Card,2,474,Paid,10,10,2024,64,15,3
4762,"2024-12-19 08:59:42","2024-12-19 09:44:42",12436,1539,81,1409,0,Card,2,514,Complimentary,19,12,2024,45,8,3
4763,"2024-12-22 15:39:29","2024-12-22 17:04:29",17887,1167,78,3190,53,Wallet,5,984,Paid,22,12,2024,85,15,6
4764,"2025-05-30 11:13:34","2025-05-30 12:42:34",14826,1244,47,3266,32,Cash,3,734,Paid,30,5,2025,89,11,4
4765,"2025-06-14 21:02:51","2025-06-14 22:15:51",13198,1326,95,2119,45,Card,2,343,Paid,14,6,2025,73,21,5
4766,"2025-05-01 16:31:13","2025-05-01 17:58:13",2802,1831,213,3862,49,Wallet,2,534,Paid,1,5,2025,87,16,3
4767,"2024-08-22 16:46:04","2024-08-22 17:44:04",5774,1566,247,4103,60,Cash,1,119,Paid,22,8,2024,58,16,3
4768,"2025-02-11 09:41:36","2025-02-11 10:24:36",14748,1900,27,427,56,UPI,1,185,Paid,11,2,2025,43,9,1
4769,"2024-08-18 18:05:32","2024-08-18 18:44:32",3748,1336,89,3660,0,Card,4,839,Complimentary,18,8,2024,39,18,6
4770,"2024-09-05 13:15:23","2024-09-05 14:00:23",3380,1882,191,887,54,Card,3,678,Paid,5,9,2024,45,13,3
4771,"2024-07-01 11:33:59","2024-07-01 12:38:59",8251,1996,296,3052,58,Wallet,3,665,Paid,1,7,2024,65,11,0
4772,"2025-02-17 00:21:47","2025-02-17 01:33:47",4146,1834,142,4250,26,UPI,3,578,Paid,17,2,2025,72,0,0
4773,"2025-03-14 06:25:35","2025-03-14 07:46:35",6289,1922,68,1121,44,Card,1,245,Paid,14,3,2025,81,6,4
4774,"2024-08-02 01:13:47","2024-08-02 02:02:47",2171,1242,265,4956,39,UPI,1,262,Paid,2,8,2024,49,1,4
4775,"2024-11-27 22:47:56","2024-11-27 23:57:56",4343,1135,295,2178,0,Cash,2,403,Complimentary,27,11,2024,70,22,2
4776,"2024-11-18 19:41:18","2024-11-18 20:11:18",1060,1060,128,4860,22,Wallet,3,574,Paid,18,11,2024,30,19,0
4777,"2024-07-26 14:41:30","2024-07-26 15:25:30",10006,1350,164,1073,54,Card,2,495,Paid,26,7,2024,44,14,4
4778,"2025-05-13 15:36:48","2025-05-13 16:25:48",9719,1973,32,4699,53,UPI,2,499,Paid,13,5,2025,49,15,1
4779,"2025-06-02 10:53:53","2025-06-02 12:08:53",12734,1077,266,3401,54,Cash,4,1033,Paid,2,6,2025,75,10,0
4780,"2024-11-15 13:02:45","2024-11-15 14:01:45",4537,1117,221,3242,51,Cash,1,159,Paid,15,11,2024,59,13,4
4781,"2025-06-01 18:35:00","2025-06-01 19:53:00",11943,1621,52,3817,26,Cash,1,231,Paid,1,6,2025,78,18,6
